word,display_form,part_of_speech,difficulty,frequency_rank,source,created_at,updated_at
vie,vie,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
view,view,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
viewer,viewer,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vigil,vigil,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vigilance,Vigilance,,,,words - Sheet2.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
vigilant,vigilant,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vignette,vignette,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vigor,vigor,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vigour,vigour,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vile,vile,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vilify,vilify,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vilipend,vilipend,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
villain,villain,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
villainous,villainous,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vindicate,vindicate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vindication,vindication,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
vindictive,vindictive,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
violate,violate,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
violation,violation,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
violence,violence,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
violent,violent,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vip,VIP,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
viper,viper,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
virile,virile,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
virtue,virtue,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
virtuosity,virtuosity,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
virtuoso,virtuoso,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
virtuousness,virtuousness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
virulent,virulent,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vis-a-vis,vis-a-vis,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
visage,visage,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
visceral,visceral,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
viscid,viscid,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
viscous,viscous,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vise,vise,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
visible,visible,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
visionary,visionary,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
visit,visit,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
visitation,visitation,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vista,vista,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
visual acuity,visual acuity,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
visual aspect,visual aspect,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
visualise,visualise,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
visualize,visualize,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
vital,vital,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
vitality,vitality,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vitiate,vitiate,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vitriol,vitriol,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vitriolic,vitriolic,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vituperate,vituperate,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vituperation,vituperation,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vituperative,vituperative,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
vivacious,vivacious,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vivacity,vivacity,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
vivid,vivid,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vocabulary,vocabulary,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vocal,vocal,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vocaliser,vocaliser,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vocalist,vocalist,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vocalizer,vocalizer,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vocation,vocation,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vociferation,vociferation,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vociferous,vociferous,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vogue,vogue,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
void,void,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
volary,volary,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
volatile,volatile,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
volatility,volatility,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
volition,volition,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
voluble,voluble,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
voluminous,voluminous,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
voluntary,voluntary,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
voluptuary,voluptuary,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
voluptuous,voluptuous,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
voracious,voracious,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
vortex,vortex,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vote,vote,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vow,vow,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
voyage,voyage,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
vulgar,vulgar,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vulnerability,vulnerability,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vulnerable,vulnerable,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
vulnerable point,vulnerable point,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vulture,vulture,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
vulturine,vulturine,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
vulturous,vulturous,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wacky,wacky,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wad,wad,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
waffle,waffle,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
waft,waft,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wag,wag,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wage,wage,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
wages,wages,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
waggish,waggish,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
waggle,waggle,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waif,waif,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
waiting,waiting,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
waive,waive,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
waiver,waiver,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wake,wake,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wake up,wake up,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wakeful,wakeful,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waken,waken,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
walk on air,walk on air,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
walker,walker,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
walking on air,walking on air,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wall painting,wall painting,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wallow,wallow,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wan,wan,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wander,wander,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wandering,wandering,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wane,wane,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wangle,wangle,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
want,want,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wanted,wanted,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wanting,wanting,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wanton,wanton,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wanton away,wanton away,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warble,warble,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
ward off,ward off,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wardrobe,wardrobe,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
warlike,warlike,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warm,warm,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warmheartedness,warmheartedness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warmness,warmness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warn,warn,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
warp,warp,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
warrant,warrant,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
warranted,Warranted,,,,words - Sheet2.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
warriorlike,warriorlike,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wary,wary,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wash up,wash up,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
waste,waste,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wasted,wasted,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wasteland,wasteland,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waster,waster,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wasting,wasting,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wasting away,wasting away,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wastrel,wastrel,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
watcher,watcher,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
water,water,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
water under the bridge,water under the bridge,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waterless,waterless,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waterspout,waterspout,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wave,wave,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wavelet,wavelet,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waver,waver,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waxy,waxy,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
way-out,way-out,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
waylay,waylay,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wayward,wayward,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
weak,weak,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weaken,weaken,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weakly,weakly,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
weakness,weakness,,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wealth,wealth,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
wealthiness,wealthiness,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wean,wean,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wear away,wear away,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weariness,weariness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wearisome,wearisome,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weary,weary,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
weather,weather,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weave,weave,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weighty,weighty,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
weird,weird,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
welfare,welfare,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
well- bred,well- bred,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
well-behaved,well-behaved,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-bred,well-bred,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-fixed,well-fixed,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-founded,well-founded,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
well-heeled,well-heeled,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-off,well-off,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-situated,well-situated,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-timed,well-timed,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-to-do,well-to-do,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
well-worn,well-worn,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
welter,welter,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wend,wend,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wet blanket,wet blanket,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wetland,wetland,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
whacky,whacky,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
what is more,what is more,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wheedle,wheedle,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whelp,whelp,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
whereas,whereas,,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
whereby,whereby,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
whet,whet,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
whicker,whicker,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whiff,whiff,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
while,while,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
whim,whim,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whimsey,whimsey,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whimsical,whimsical,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
whimsicality,whimsicality,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
whimsy,whimsy,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
whine,whine,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whiney,whiney,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whinny,whinny,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
whiny,whiny,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whip,whip,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whipping boy,whipping boy,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whirl,whirl,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whirlpool,whirlpool,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whit,whit,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
white,white,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
white-haired,white-haired,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whittle,whittle,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
whiz,whiz,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whizz,whizz,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
whole,whole,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
whole-souled,whole-souled,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wholehearted,wholehearted,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wholeness,wholeness,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wicked,wicked,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wickedness,wickedness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wide,wide,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
widen,widen,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
widespread,widespread,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wiggly,wiggly,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wild,wild,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wild-eyed,wild-eyed,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wildness,wildness,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wile,wile,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wilful,wilful,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wiliness,wiliness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
will,will,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
willful,willful,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wilt,wilt,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wily,wily,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
win,win,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
win over,win over,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
wince,wince,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wind,wind,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
windfall,windfall,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
windy,windy,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
winnow,winnow,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
winsome,winsome,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wipe out,wipe out,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wipeout,wipeout,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wisdom,wisdom,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
wise,wise,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wisplike,wisplike,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wispy,wispy,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wistful,wistful,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wit,wit,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
withal,withal,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
withdraw,withdraw,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
withdrawal,withdrawal,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
withdrawn,withdrawn,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wither,wither,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
withered,withered,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
withhold,withhold,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
withstand,withstand,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
witless,witless,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
witness,witness,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
witticism,witticism,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
wittiness,wittiness,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wiz,wiz,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wizard,wizard,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
wizen,wizen,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
wizened,wizened,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
woe,woe,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
woeful,woeful,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
