word,display_form,part_of_speech,difficulty,frequency_rank
taciturnity,taciturnity,,level_1,
tack,tack,,level_1,
tack together,tack together,,level_1,
tacky,tacky,,level_1,
tactfulness,tactfulness,,level_1,
tactless,tactless,,level_1,
tactual,tactual,,level_1,
take,take,,level_1,
take a firm stand,take a firm stand,,level_1,
take away,take away,,level_1,
take down,take down,,level_1,
take flight,take flight,,level_1,
take for granted,take for granted,,level_1,
take in,take in,,level_1,
take off,take off,,level_1,
take out,take out,,level_1,
take over,take over,,level_1,
take stock,take stock,,level_1,
take the stand,take the stand,,level_1,
take to be,take to be,,level_1,
take to task,take to task,,level_1,
take up,take up,,level_1,
taken for granted,taken for granted,,level_1,
takeoff,takeoff,,level_1,
takeover,takeover,,level_1,
tale,tale,,level_1,
talisman,talisman,,level_1,
talk,talk,,level_1,
talk out of,talk out of,,level_1,
talk terms,talk terms,,level_1,
talkative,talkative,,level_1,
talkativeness,talkativeness,,level_1,
talky,talky,,level_1,
tall,tall,,level_1,
tally,tally,,level_1,
tame,tame,,level_1,
tangled,tangled,,level_1,
tantalise,tantalise,,level_1,
tantalize,tantalize,,level_1,
tap,tap,,level_1,
taper off,taper off,,level_1,
tardy,tardy,,level_1,
target,target,,level_1,
tarry,tarry,,level_1,
tartness,tartness,,level_1,
taste,taste,,level_1,
tatterdemalion,tatterdemalion,,level_1,
tattle,tattle,,level_1,
tatty,tatty,,level_1,
taunt,taunt,,level_1,
tautologic,tautologic,,level_1,
tawdry,tawdry,,level_1,
taxicab,taxicab,,level_1,
taxing,taxing,,level_1,
teach,teach,,level_1,
teacher,teacher,,level_1,
tear,tear,,level_1,
tear down,tear down,,level_1,
tearaway,tearaway,,level_1,
tearing,tearing,,level_1,
tease,tease,,level_1,
teasing,teasing,,level_1,
techy,techy,,level_1,
tedium,tedium,,level_1,
teem,teem,,level_1,
teen,teen,,level_1,
teenager,teenager,,level_1,
tell,tell,,level_1,
tell apart,tell apart,,level_1,
tell wrongly,tell wrongly,,level_1,
telling,telling,,level_1,
tellurian,tellurian,,level_1,
telluric,telluric,,level_1,
temper,temper,,level_1,
temperament,temperament,,level_1,
tempestuousness,tempestuousness,,level_1,
temporalty,temporalty,,level_1,
temporise,temporise,,level_1,
tempt,tempt,,level_1,
tenaciousness,tenaciousness,,level_1,
tender,tender,,level_1,
tenderness,tenderness,,level_1,
tending,tending,,level_1,
tenseness,tenseness,,level_1,
tentative,tentative,,level_1,
tercet,tercet,,level_1,
tergiversate,tergiversate,,level_1,
term of office,term of office,,level_1,
terminology,terminology,,level_1,
ternary,ternary,,level_1,
ternion,ternion,,level_1,
terrene,terrene,,level_1,
terrible,terrible,,level_1,
terrorise,terrorise,,level_1,
terzetto,terzetto,,level_1,
testimonial,testimonial,,level_1,
testy,testy,,level_1,
tetchy,tetchy,,level_1,
thankless wretch,thankless wretch,,level_1,
the true,the true,,level_1,
theft,theft,,level_1,
thence,thence,,level_1,
theodolite,theodolite,,level_1,
theoretic,theoretic,,level_1,
theorise,theorise,,level_1,
theorize,theorize,,level_1,
theory of games,theory of games,,level_1,
therefore,therefore,,level_1,
thermic,thermic,,level_1,
thievery,thievery,,level_1,
thieving,thieving,,level_1,
thin,thin,,level_1,
thin out,thin out,,level_1,
thin-skinned,thin-skinned,,level_1,
think,think,,level_1,
think of,think of,,level_1,
think over,think over,,level_1,
thirst,thirst,,level_1,
thorniness,thorniness,,level_1,
thoroughgoing,thoroughgoing,,level_1,
though,though,,level_1,
thrash,thrash,,level_1,
thread,thread,,level_1,
threadbare,threadbare,,level_1,
threatening,threatening,,level_1,
three,three,,level_1,
threesome,threesome,,level_1,
threnody,threnody,,level_1,
thresh,thresh,,level_1,
threshold,threshold,,level_1,
thrill,thrill,,level_1,
throttle,throttle,,level_1,
throw,throw,,level_1,
throw away,throw away,,level_1,
throw out,throw out,,level_1,
throw overboard,throw overboard,,level_1,
thrust,thrust,,level_1,
thrust out,thrust out,,level_1,
thundery,thundery,,level_1,
thus,thus,,level_1,
thus far,thus far,,level_1,
thwart,thwart,,level_1,
tickle pink,tickle pink,,level_1,
tidy sum,tidy sum,,level_1,
tidy up,tidy up,,level_1,
tie up,tie up,,level_1,
tierce,tierce,,level_1,
tight,tight,,level_1,
tightlipped,tightlipped,,level_1,
tike,tike,,level_1,
til now,til now,,level_1,
tillable,tillable,,level_1,
tilt,tilt,,level_1,
time interval,time interval,,level_1,
times of old considered better than present,times of old considered better than present,,level_1,
timeserving,timeserving,,level_1,
timeworn,timeworn,,level_1,
timid,timid,,level_1,
timidness,timidness,,level_1,
timorousness,timorousness,,level_1,
tincture,tincture,,level_1,
tinge,tinge,,level_1,
tiny,tiny,,level_1,
tip over,tip over,,level_1,
tiptop,tiptop,,level_1,
tire,tire,,level_1,
tired,tired,,level_1,
tiredness,tiredness,,level_1,
tireless,tireless,,level_1,
tiresome,tiresome,,level_1,
tiro,tiro,,level_1,
titillating,titillating,,level_1,
title-holder,title-holder,,level_1,
tittle,tittle,,level_1,
tittle-tattle,tittle-tattle,,level_1,
tittup,tittup,,level_1,
titulary,titulary,,level_1,
toady,toady,,level_1,
toadyish,toadyish,,level_1,
tog,tog,,level_1,
toilsome,toilsome,,level_1,
tolerate,tolerate,,level_1,
tone,tone,,level_1,
tongueless,tongueless,,level_1,
tonic water,tonic water,,level_1,
too-generous,too-generous,,level_1,
toothsome,toothsome,,level_1,
top,top,,level_1,
top executive,top executive,,level_1,
topsy-turvydom,topsy-turvydom,,level_1,
topsy-turvyness,topsy-turvyness,,level_1,
torment,torment,,level_1,
torpid,torpid,,level_1,
torpidity,torpidity,,level_1,
torrid,torrid,,level_1,
torture,torture,,level_1,
torturesome,torturesome,,level_1,
torturing,torturing,,level_1,
torturous,torturous,,level_1,
toss,toss,,level_1,
toss away,toss away,,level_1,
toss out,toss out,,level_1,
totalitarianism,totalitarianism,,level_1,
touch,touch,,level_1,
touch off,touch off,,level_1,
touch on,touch on,,level_1,
touchable,touchable,,level_1,
touching,touching,,level_1,
tough,tough,,level_1,
tout,tout,,level_1,
tower,tower,,level_1,
trade embargo,trade embargo,,level_1,
trade good,trade good,,level_1,
trade stoppage,trade stoppage,,level_1,
traducement,traducement,,level_1,
tragedy,tragedy,,level_1,
trailblazer,trailblazer,,level_1,
trailer,trailer,,level_1,
train,train,,level_1,
trammel,trammel,,level_1,
tramp,tramp,,level_1,
trance,trance,,level_1,
tranquil,tranquil,,level_1,
tranquility,tranquility,,level_1,
tranquillity,tranquillity,,level_1,
transfix,transfix,,level_1,
transfuse,transfuse,,level_1,
transgress,transgress,,level_1,
transitory,transitory,,level_1,
transmigrate,transmigrate,,level_1,
transmissible,transmissible,,level_1,
transmittable,transmittable,,level_1,
transmitted,transmitted,,level_1,
transmutation,transmutation,,level_1,
transport,transport,,level_1,
transportable,transportable,,level_1,
transude,transude,,level_1,
trashy,trashy,,level_1,
trauma,trauma,,level_1,
travail,travail,,level_1,
travel,travel,,level_1,
travesty,travesty,,level_1,
treachery,treachery,,level_1,
treacly,treacly,,level_1,
tread,tread,,level_1,
treasure,treasure,,level_1,
treasured,treasured,,level_1,
treat,treat,,level_1,
treaty,treaty,,level_1,
tremendous,tremendous,,level_1,
trench,trench,,level_1,
trencherman,trencherman,,level_1,
trend,trend,,level_1,
trepid,trepid,,level_1,
trespasser,trespasser,,level_1,
trey,trey,,level_1,
triad,triad,,level_1,
trial,trial,,level_1,
tributary,tributary,,level_1,
trickery,trickery,,level_1,
tricksy,tricksy,,level_1,
tricky,tricky,,level_1,
trifling,trifling,,level_1,
trigger off,trigger off,,level_1,
trigger-happy,trigger-happy,,level_1,
trill,trill,,level_1,
trine,trine,,level_1,
trinity,trinity,,level_1,
trip,trip,,level_1,
triplet,triplet,,level_1,
trite,trite,,level_1,
triumphal,triumphal,,level_1,
triumphant,triumphant,,level_1,
troglodyte,troglodyte,,level_1,
troika,troika,,level_1,
tropic,tropic,,level_1,
trouble,trouble,,level_1,
troubled,troubled,,level_1,
trounce,trounce,,level_1,
truckle,truckle,,level_1,
trueness,trueness,,level_1,
trunk,trunk,,level_1,
trust,trust,,level_1,
trusty,trusty,,level_1,
truth,truth,,level_1,
tucker,tucker,,level_1,
tucker out,tucker out,,level_1,
tumble,tumble,,level_1,
tumble-down,tumble-down,,level_1,
tumid,tumid,,level_1,
tump over,tump over,,level_1,
tumultuous,tumultuous,,level_1,
tumultuousness,tumultuousness,,level_1,
tuneful,tuneful,,level_1,
tunnel,tunnel,,level_1,
turbid,turbid,,level_1,
turbulency,turbulency,,level_1,
turn,turn,,level_1,
turn back,turn back,,level_1,
turn down,turn down,,level_1,
turn one’s stomach,turn one’s stomach,,level_1,
turn over,turn over,,level_1,
turn turtle,turn turtle,,level_1,
turncoat,turncoat,,level_1,
turning away,turning away,,level_1,
turtle,turtle,,level_1,
tussle,tussle,,level_1,
twaddle,twaddle,,level_1,
twee,twee,,level_1,
tweet,tweet,,level_1,
twilight,twilight,,level_1,
twine,twine,,level_1,
twinge,twinge,,level_1,
twit,twit,,level_1,
twitch,twitch,,level_1,
tyke,tyke,,level_1,
typical,typical,,level_1,
tyrannic,tyrannic,,level_1,
tyrannical,tyrannical,,level_1,
tyrannous,tyrannous,,level_1,
ugly,ugly,,level_1,
ultraconservative,ultraconservative,,level_1,
umbrageous,umbrageous,,level_1,
unaccessible,unaccessible,,level_1,
unagitated,unagitated,,level_1,
unambiguous,unambiguous,,level_1,
unanswered,unanswered,,level_1,
unappeasable,unappeasable,,level_1,
unarticulate,unarticulate,,level_1,
unassailable,unassailable,,level_1,
unattackable,unattackable,,level_1,
unavailing,unavailing,,level_1,
unbalance,unbalance,,level_1,
unbeatable,unbeatable,,level_1,
unbecoming,unbecoming,,level_1,
unbelievable,unbelievable,,level_1,
unbelieving,unbelieving,,level_1,
unbend,unbend,,level_1,
unbendable,unbendable,,level_1,
uncaused,uncaused,,level_1,
unceasing,unceasing,,level_1,
uncertainness,uncertainness,,level_1,
unchewable,unchewable,,level_1,
unclean,unclean,,level_1,
uncomely,uncomely,,level_1,
uncomfortableness,uncomfortableness,,level_1,
uncomplicated,uncomplicated,,level_1,
unconcern,unconcern,,level_1,
unconditioned,unconditioned,,level_1,
unconscionable,unconscionable,,level_1,
unconstrained,unconstrained,,level_1,
uncorroborated,uncorroborated,,level_1,
uncounted,uncounted,,level_1,
unctuous,unctuous,,level_1,
undependable,undependable,,level_1,
undercover,undercover,,level_1,
underline,underline,,level_1,
underling,underling,,level_1,
underlying,underlying,,level_1,
undersell,undersell,,level_1,
understate,understate,,level_1,
understood,understood,,level_1,
undervalue,undervalue,,level_1,
undetermined,undetermined,,level_1,
undeviating,undeviating,,level_1,
undismayed,undismayed,,level_1,
undisputable,undisputable,,level_1,
undisputed,undisputed,,level_1,
undistinguished,undistinguished,,level_1,
undue,undue,,level_1,
unearth,unearth,,level_1,
unearthly,unearthly,,level_1,
unease,unease,,level_1,
uneasiness,uneasiness,,level_1,
uneffective,uneffective,,level_1,
unemotionality,unemotionality,,level_1,
unending,unending,,level_1,
unenrgetic,unenrgetic,,level_1,
unequal,unequal,,level_1,
unequivocal,unequivocal,,level_1,
unerasable,unerasable,,level_1,
uneven,uneven,,level_1,
unfair,unfair,,level_1,
unfair or dishonest conduct,unfair or dishonest conduct,,level_1,
unfaltering,unfaltering,,level_1,
unfavorable judgment,unfavorable judgment,,level_1,
unfearing,unfearing,,level_1,
unflagging,unflagging,,level_1,
unflappable,unflappable,,level_1,
unfledged,unfledged,,level_1,
unforgiving,unforgiving,,level_1,
ungainly,ungainly,,level_1,
ungenerous,ungenerous,,level_1,
ungrateful person,ungrateful person,,level_1,
unhappiness,unhappiness,,level_1,
unharmed,unharmed,,level_1,
unhinge,unhinge,,level_1,
unhurt,unhurt,,level_1,
unification,unification,,level_1,
unify,unify,,level_1,
unimpeachable,unimpeachable,,level_1,
uninitiate,uninitiate,,level_1,
unintelligent,unintelligent,,level_1,
unintentional,unintentional,,level_1,
uninterested,uninterested,,level_1,
unique,unique,,level_1,
uniqueness,uniqueness,,level_1,
unite,unite,,level_1,
uniting,uniting,,level_1,
unity,unity,,level_1,
universe,universe,,level_1,
univocal,univocal,,level_1,
unjustifiable,unjustifiable,,level_1,
unknot,unknot,,level_1,
unlawful,unlawful,,level_1,
unlearned,unlearned,,level_1,
unlettered,unlettered,,level_1,
unmanageable,unmanageable,,level_1,
unmannered,unmannered,,level_1,
unmannerly,unmannerly,,level_1,
unmapped,unmapped,,level_1,
unmindful,unmindful,,level_1,
unmistakable,unmistakable,,level_1,
unnatural,unnatural,,level_1,
unneeded,unneeded,,level_1,
unnerve,unnerve,,level_1,
unnumberable,unnumberable,,level_1,
unnumbered,unnumbered,,level_1,
unnumerable,unnumerable,,level_1,
unoffending,unoffending,,level_1,
unorthodoxy,unorthodoxy,,level_1,
unpassable,unpassable,,level_1,
unperceivable,unperceivable,,level_1,
unpick,unpick,,level_1,
unpitying,unpitying,,level_1,
unplanned,unplanned,,level_1,
unpolished,unpolished,,level_1,
unpredicted,unpredicted,,level_1,
unproblematic,unproblematic,,level_1,
unprompted,unprompted,,level_1,
unquestioned,unquestioned,,level_1,
unreal,unreal,,level_1,
unreasonable,unreasonable,,level_1,
unreciprocated,unreciprocated,,level_1,
unrelenting,unrelenting,,level_1,
unreligious,unreligious,,level_1,
unremarkable,unremarkable,,level_1,
unremitting,unremitting,,level_1,
unrepentant,unrepentant,,level_1,
unrest,unrest,,level_1,
unruffled,unruffled,,level_1,
unsafe,unsafe,,level_1,
unsatiable,unsatiable,,level_1,
unscramble,unscramble,,level_1,
unseasoned,unseasoned,,level_1,
unshakable,unshakable,,level_1,
unshaken,unshaken,,level_1,
unskilled,unskilled,,level_1,
unsophisticated,unsophisticated,,level_1,
unsound,unsound,,level_1,
unsparing,unsparing,,level_1,
unspeakable,unspeakable,,level_1,
unspoken,unspoken,,level_1,
unstinted,unstinted,,level_1,
unstinting,unstinting,,level_1,
unsubduable,unsubduable,,level_1,
unsubstantial,unsubstantial,,level_1,
unsufferable,unsufferable,,level_1,
unsure,unsure,,level_1,
untalkative,untalkative,,level_1,
untangle,untangle,,level_1,
untellable,untellable,,level_1,
until now,until now,,level_1,
untiring,untiring,,level_1,
untoward,untoward,,level_1,
untried,untried,,level_1,
untrusting,untrusting,,level_1,
untrusty,untrusty,,level_1,
untune,untune,,level_1,
untypical,untypical,,level_1,
unutterable,unutterable,,level_1,
unvanquishable,unvanquishable,,level_1,
unveiling,unveiling,,level_1,
unwarrantable,unwarrantable,,level_1,
unwavering,unwavering,,level_1,
unwearying,unwearying,,level_1,
unwieldy,unwieldy,,level_1,
unwind,unwind,,level_1,
unwiseness,unwiseness,,level_1,
unwrap,unwrap,,level_1,
unyielding,unyielding,,level_1,
up to now,up to now,,level_1,
upbraiding,upbraiding,,level_1,
upgrade,upgrade,,level_1,
upheaval,upheaval,,level_1,
uphold,uphold,,level_1,
upraise,upraise,,level_1,
uprightness,uprightness,,level_1,
uprise,uprise,,level_1,
uproar,uproar,,level_1,
uproot,uproot,,level_1,
upset,upset,,level_1,
upshot,upshot,,level_1,
upstage,upstage,,level_1,
uptake,uptake,,level_1,
uptight,uptight,,level_1,
urge,urge,,level_1,
urge on,urge on,,level_1,
urticate,urticate,,level_1,
use,use,,level_1,
use up,use up,,level_1,
using one's brain,using one's brain,,level_1,
usurious,usurious,,level_1,
utilise,utilise,,level_1,
uttermost,uttermost,,level_1,
vacate,vacate,,level_1,
vacillate,vacillate,,level_1,
vacuous,vacuous,,level_1,
vagabond,vagabond,,level_1,
vague,vague,,level_1,
valiance,valiance,,level_1,
valiancy,valiancy,,level_1,
valorous,valorous,,level_1,
valorousness,valorousness,,level_1,
valour,valour,,level_1,
value orientation,value orientation,,level_1,
value-added tax,value-added tax,,level_1,
value-system,value-system,,level_1,
van,van,,level_1,
vanish,vanish,,level_1,
vapid,vapid,,level_1,
vaporise,vaporise,,level_1,
vaporize,vaporize,,level_1,
vaporous,vaporous,,level_1,
vapourous,vapourous,,level_1,
variance,variance,,level_1,
variegate,variegate,,level_1,
variety,variety,,level_1,
various,various,,level_1,
varlet,varlet,,level_1,
vary,vary,,level_1,
vaunt,vaunt,,level_1,
vaunter,vaunter,,level_1,
vegetation,vegetation,,level_1,
vehemence,vehemence,,level_1,
venerating,venerating,,level_1,
veneration,veneration,,level_1,
vengeful,vengeful,,level_1,
venomous,venomous,,level_1,
ventilate,ventilate,,level_1,
venturous,venturous,,level_1,
verify,verify,,level_1,
vernacular,vernacular,,level_1,
version,version,,level_1,
vertiginous,vertiginous,,level_1,
verve,verve,,level_1,
very important person,very important person,,level_1,
very smart person,very smart person,,level_1,
vestibule,vestibule,,level_1,
veto,veto,,level_1,
vex,vex,,level_1,
via media,via media,,level_1,
viable,viable,,level_1,
vibrate,vibrate,,level_1,
vicious,vicious,,level_1,
victory,victory,,level_1,
victual,victual,,level_1,
victuals,victuals,,level_1,
vie,vie,,level_1,
view,view,,level_1,
viewer,viewer,,level_1,
vigour,vigour,,level_1,
vile,vile,,level_1,
vilify,vilify,,level_1,
vilipend,vilipend,,level_1,
villain,villain,,level_1,
villainous,villainous,,level_1,
violate,violate,,level_1,
violence,violence,,level_1,
vip,VIP,,level_1,
virtuousness,virtuousness,,level_1,
vis-a-vis,vis-a-vis,,level_1,
visage,visage,,level_1,
visit,visit,,level_1,
visitation,visitation,,level_1,
visual acuity,visual acuity,,level_1,
visual aspect,visual aspect,,level_1,
visualise,visualise,,level_1,
visualize,visualize,,level_1,
vitiate,vitiate,,level_1,
vitriol,vitriol,,level_1,
vitriolic,vitriolic,,level_1,
vituperate,vituperate,,level_1,
vituperation,vituperation,,level_1,
vivacious,vivacious,,level_1,
vocabulary,vocabulary,,level_1,
vocal,vocal,,level_1,
vocaliser,vocaliser,,level_1,
vocalizer,vocalizer,,level_1,
vociferation,vociferation,,level_1,
vociferous,vociferous,,level_1,
void,void,,level_1,
volary,volary,,level_1,
voluminous,voluminous,,level_1,
