word,display_form,part_of_speech,frequency_rank,source
stringent,stringent,adj,,sesamewords_leveled_list_with_mnemonics.csv
strut,strut,v,,sesamewords_leveled_list_with_mnemonics.csv
stunt,stunt,n,,sesamewords_leveled_list_with_mnemonics.csv
stupendous,stupendous,adj,,sesamewords_leveled_list_with_mnemonics.csv
stylize,stylize,,,sesamewords_leveled_list_with_mnemonics.csv
stymie,stymie,v,,sesamewords_leveled_list_with_mnemonics.csv
suavity,suavity,n,,sesamewords_leveled_list_with_mnemonics.csv
subjective,subjective,adj,,sesamewords_leveled_list_with_mnemonics.csv
submerge,submerge,v,,sesamewords_leveled_list_with_mnemonics.csv
submissive,submissive,adj,,sesamewords_leveled_list_with_mnemonics.csv
suborn,suborn,v,,sesamewords_leveled_list_with_mnemonics.csv
subpoena,subpoena,v,,sesamewords_leveled_list_with_mnemonics.csv
subside,subside,v,,sesamewords_leveled_list_with_mnemonics.csv
subsidize,subsidize,v,,sesamewords_leveled_list_with_mnemonics.csv
subsidy,subsidy,n,,sesamewords_leveled_list_with_mnemonics.csv
substantive,substantive,adj,,sesamewords_leveled_list_with_mnemonics.csv
subsume,subsume,v,,sesamewords_leveled_list_with_mnemonics.csv
subterfuge,subterfuge,n,,sesamewords_leveled_list_with_mnemonics.csv
subtle,subtle,adj,,sesamewords_leveled_list_with_mnemonics.csv
subtract,subtract,v,,sesamewords_leveled_list_with_mnemonics.csv
subversive,subversive,n,,sesamewords_leveled_list_with_mnemonics.csv
successive,successive,adj,,sesamewords_leveled_list_with_mnemonics.csv
successor,successor,n,,sesamewords_leveled_list_with_mnemonics.csv
succinct,succinct,adj,,sesamewords_leveled_list_with_mnemonics.csv
succor,succor,n,,sesamewords_leveled_list_with_mnemonics.csv
succulent,succulent,n,,sesamewords_leveled_list_with_mnemonics.csv
succumb,succumb,v,,sesamewords_leveled_list_with_mnemonics.csv
suffocate,suffocate,v,,sesamewords_leveled_list_with_mnemonics.csv
suffrage,suffrage,n,,sesamewords_leveled_list_with_mnemonics.csv
suffragist,suffragist,n,,sesamewords_leveled_list_with_mnemonics.csv
sullen,sullen,adj,,sesamewords_leveled_list_with_mnemonics.csv
sultry,sultry,adj,,sesamewords_leveled_list_with_mnemonics.csv
sunder,sunder,v,,sesamewords_leveled_list_with_mnemonics.csv
sundry,sundry,adj,,sesamewords_leveled_list_with_mnemonics.csv
superficial,superficial,adj,,sesamewords_leveled_list_with_mnemonics.csv
superficiality,superficiality,n,,sesamewords_leveled_list_with_mnemonics.csv
superiority,superiority,n,,sesamewords_leveled_list_with_mnemonics.csv
supersede,supersede,v,,sesamewords_leveled_list_with_mnemonics.csv
superstition,superstition,n,,sesamewords_leveled_list_with_mnemonics.csv
supplementary,supplementary,adj,,sesamewords_leveled_list_with_mnemonics.csv
supremacy,supremacy,n,,sesamewords_leveled_list_with_mnemonics.csv
surfeit,surfeit,v,,sesamewords_leveled_list_with_mnemonics.csv
surly,surly,adj,,sesamewords_leveled_list_with_mnemonics.csv
surrender,surrender,v,,sesamewords_leveled_list_with_mnemonics.csv
surrogate,surrogate,n,,sesamewords_leveled_list_with_mnemonics.csv
susceptible,susceptible,adj,,sesamewords_leveled_list_with_mnemonics.csv
suspicious,suspicious,adj,,sesamewords_leveled_list_with_mnemonics.csv
suture,suture,v,,sesamewords_leveled_list_with_mnemonics.csv
swarm,swarm,v,,sesamewords_leveled_list_with_mnemonics.csv
swarthy,swarthy,adj,,sesamewords_leveled_list_with_mnemonics.csv
swath,swath,,,sesamewords_leveled_list_with_mnemonics.csv
swell,swell,v,,sesamewords_leveled_list_with_mnemonics.csv
swelter,swelter,v,,sesamewords_leveled_list_with_mnemonics.csv
swill,swill,v,,sesamewords_leveled_list_with_mnemonics.csv
swindler,swindler,n,,sesamewords_leveled_list_with_mnemonics.csv
swivel,swivel,v,,sesamewords_leveled_list_with_mnemonics.csv
swoon,swoon,v,,sesamewords_leveled_list_with_mnemonics.csv
sycophant,sycophant,n,,sesamewords_leveled_list_with_mnemonics.csv
symbiotic,symbiotic,adj,,sesamewords_leveled_list_with_mnemonics.csv
symbolic,symbolic,adj,,sesamewords_leveled_list_with_mnemonics.csv
symmetry,symmetry,n,,sesamewords_leveled_list_with_mnemonics.csv
sympathetic,sympathetic,adj,,sesamewords_leveled_list_with_mnemonics.csv
sympathy,sympathy,n,,sesamewords_leveled_list_with_mnemonics.csv
symptomatic,symptomatic,adj,,sesamewords_leveled_list_with_mnemonics.csv
syncopate,syncopate,,,sesamewords_leveled_list_with_mnemonics.csv
synergistic,synergistic,,,sesamewords_leveled_list_with_mnemonics.csv
synergy,synergy,n,,sesamewords_leveled_list_with_mnemonics.csv
synoptic,synoptic,,,sesamewords_leveled_list_with_mnemonics.csv
synthesize,synthesize,v,,sesamewords_leveled_list_with_mnemonics.csv
systematic,systematic,adj,,sesamewords_leveled_list_with_mnemonics.csv
tacit,tacit,adj,,sesamewords_leveled_list_with_mnemonics.csv
taciturn,taciturn,adj,,sesamewords_leveled_list_with_mnemonics.csv
tact,tact,n,,sesamewords_leveled_list_with_mnemonics.csv
tactile,tactile,adj,,sesamewords_leveled_list_with_mnemonics.csv
taint,taint,n,,sesamewords_leveled_list_with_mnemonics.csv
talon,talon,n,,sesamewords_leveled_list_with_mnemonics.csv
tamper,tamper,v,,sesamewords_leveled_list_with_mnemonics.csv
tangent,tangent,n,,sesamewords_leveled_list_with_mnemonics.csv
tangential,tangential,adj,,sesamewords_leveled_list_with_mnemonics.csv
tangible,tangible,adj,,sesamewords_leveled_list_with_mnemonics.csv
tangle,tangle,n,,sesamewords_leveled_list_with_mnemonics.csv
tanner,tanner,,,sesamewords_leveled_list_with_mnemonics.csv
tantamount,tantamount,adj,,sesamewords_leveled_list_with_mnemonics.csv
tantrum,tantrum,n,,sesamewords_leveled_list_with_mnemonics.csv
taper,taper,v,,sesamewords_leveled_list_with_mnemonics.csv
taut,taut,adj,,sesamewords_leveled_list_with_mnemonics.csv
tautological,tautological,adj,,sesamewords_leveled_list_with_mnemonics.csv
tedious,tedious,adj,,sesamewords_leveled_list_with_mnemonics.csv
temerity,temerity,n,,sesamewords_leveled_list_with_mnemonics.csv
temperamental,temperamental,adj,,sesamewords_leveled_list_with_mnemonics.csv
temperance,temperance,n,,sesamewords_leveled_list_with_mnemonics.csv
temperate,temperate,adj,,sesamewords_leveled_list_with_mnemonics.csv
tempest,tempest,n,,sesamewords_leveled_list_with_mnemonics.csv
tempestuous,tempestuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
tempo,tempo,n,,sesamewords_leveled_list_with_mnemonics.csv
temporize,temporize,v,,sesamewords_leveled_list_with_mnemonics.csv
temptation,temptation,n,,sesamewords_leveled_list_with_mnemonics.csv
tenable,tenable,adj,,sesamewords_leveled_list_with_mnemonics.csv
tenacious,tenacious,adj,,sesamewords_leveled_list_with_mnemonics.csv
tenacity,tenacity,n,,sesamewords_leveled_list_with_mnemonics.csv
tendency,tendency,n,,sesamewords_leveled_list_with_mnemonics.csv
tenet,tenet,n,,sesamewords_leveled_list_with_mnemonics.csv
tense,tense,n,,sesamewords_leveled_list_with_mnemonics.csv
tensile,tensile,adj,,sesamewords_leveled_list_with_mnemonics.csv
tenuous,tenuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
tenure,tenure,n,,sesamewords_leveled_list_with_mnemonics.csv
tepid,tepid,adj,,sesamewords_leveled_list_with_mnemonics.csv
terrain,terrain,n,,sesamewords_leveled_list_with_mnemonics.csv
terrestrial,terrestrial,adj,,sesamewords_leveled_list_with_mnemonics.csv
terrorize,terrorize,v,,sesamewords_leveled_list_with_mnemonics.csv
terse,terse,adj,,sesamewords_leveled_list_with_mnemonics.csv
testify,testify,v,,sesamewords_leveled_list_with_mnemonics.csv
tether,tether,v,,sesamewords_leveled_list_with_mnemonics.csv
theatrical,theatrical,adj,,sesamewords_leveled_list_with_mnemonics.csv
theatricality,theatricality,n,,sesamewords_leveled_list_with_mnemonics.csv
theocracy,theocracy,n,,sesamewords_leveled_list_with_mnemonics.csv
thicken,thicken,v,,sesamewords_leveled_list_with_mnemonics.csv
thrifty,thrifty,adj,,sesamewords_leveled_list_with_mnemonics.csv
thrive,thrive,v,,sesamewords_leveled_list_with_mnemonics.csv
throe,throe,,,sesamewords_leveled_list_with_mnemonics.csv
throng,throng,n,,sesamewords_leveled_list_with_mnemonics.csv
throwback,throwback,n,,sesamewords_leveled_list_with_mnemonics.csv
thunderous,thunderous,adj,,sesamewords_leveled_list_with_mnemonics.csv
tidy,tidy,v,,sesamewords_leveled_list_with_mnemonics.csv
tiller,tiller,v,,sesamewords_leveled_list_with_mnemonics.csv
time-worn,time-worn,,,sesamewords_leveled_list_with_mnemonics.csv
timidity,timidity,n,,sesamewords_leveled_list_with_mnemonics.csv
timorous,timorous,adj,,sesamewords_leveled_list_with_mnemonics.csv
tirade,tirade,n,,sesamewords_leveled_list_with_mnemonics.csv
titanic,titanic,adj,,sesamewords_leveled_list_with_mnemonics.csv
titter,titter,v,,sesamewords_leveled_list_with_mnemonics.csv
titular,titular,adj,,sesamewords_leveled_list_with_mnemonics.csv
toil,toil,v,,sesamewords_leveled_list_with_mnemonics.csv
tolerable,tolerable,adj,,sesamewords_leveled_list_with_mnemonics.csv
tolerant,tolerant,adj,,sesamewords_leveled_list_with_mnemonics.csv
tome,tome,n,,sesamewords_leveled_list_with_mnemonics.csv
tonic,tonic,n,,sesamewords_leveled_list_with_mnemonics.csv
topography,topography,n,,sesamewords_leveled_list_with_mnemonics.csv
topple,topple,v,,sesamewords_leveled_list_with_mnemonics.csv
torpor,torpor,n,,sesamewords_leveled_list_with_mnemonics.csv
torrent,torrent,n,,sesamewords_leveled_list_with_mnemonics.csv
torso,torso,n,,sesamewords_leveled_list_with_mnemonics.csv
tortuous,tortuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
totalitarian,totalitarian,adj,,sesamewords_leveled_list_with_mnemonics.csv
totality,totality,n,,sesamewords_leveled_list_with_mnemonics.csv
totter,totter,v,,sesamewords_leveled_list_with_mnemonics.csv
touchstone,touchstone,n,,sesamewords_leveled_list_with_mnemonics.csv
touchy,touchy,adj,,sesamewords_leveled_list_with_mnemonics.csv
toxicity,toxicity,n,,sesamewords_leveled_list_with_mnemonics.csv
tractable,tractable,adj,,sesamewords_leveled_list_with_mnemonics.csv
traditionalist,traditionalist,n,,sesamewords_leveled_list_with_mnemonics.csv
traduce,traduce,v,,sesamewords_leveled_list_with_mnemonics.csv
trainee,trainee,n,,sesamewords_leveled_list_with_mnemonics.csv
trample,trample,v,,sesamewords_leveled_list_with_mnemonics.csv
transcend,transcend,v,,sesamewords_leveled_list_with_mnemonics.csv
transcendent,transcendent,adj,,sesamewords_leveled_list_with_mnemonics.csv
transcendental,transcendental,adj,,sesamewords_leveled_list_with_mnemonics.csv
transcending,Transcending,,,Words in Context (Level 2) Answer Key.pdf
transcribe,transcribe,v,,sesamewords_leveled_list_with_mnemonics.csv
transgression,transgression,n,,sesamewords_leveled_list_with_mnemonics.csv
transient,transient,n,,sesamewords_leveled_list_with_mnemonics.csv
transitional,transitional,adj,,sesamewords_leveled_list_with_mnemonics.csv
translucent,translucent,adj,,sesamewords_leveled_list_with_mnemonics.csv
transmute,transmute,v,,sesamewords_leveled_list_with_mnemonics.csv
treacherous,treacherous,adj,,sesamewords_leveled_list_with_mnemonics.csv
treacle,treacle,n,,sesamewords_leveled_list_with_mnemonics.csv
treason,treason,n,,sesamewords_leveled_list_with_mnemonics.csv
treatise,treatise,n,,sesamewords_leveled_list_with_mnemonics.csv
tremor,tremor,n,,sesamewords_leveled_list_with_mnemonics.csv
tremulous,tremulous,adj,,sesamewords_leveled_list_with_mnemonics.csv
trenchant,trenchant,adj,,sesamewords_leveled_list_with_mnemonics.csv
trepidation,trepidation,n,,sesamewords_leveled_list_with_mnemonics.csv
tribulation,tribulation,n,,sesamewords_leveled_list_with_mnemonics.csv
trifle,trifle,v,,sesamewords_leveled_list_with_mnemonics.csv
trinket,trinket,n,,sesamewords_leveled_list_with_mnemonics.csv
triumph,triumph,n,,sesamewords_leveled_list_with_mnemonics.csv
trivial,trivial,adj,,sesamewords_leveled_list_with_mnemonics.csv
troublesome,troublesome,adj,,sesamewords_leveled_list_with_mnemonics.csv
trough,trough,n,,sesamewords_leveled_list_with_mnemonics.csv
trove,trove,,,sesamewords_leveled_list_with_mnemonics.csv
truce,truce,n,,sesamewords_leveled_list_with_mnemonics.csv
truculence,truculence,n,,sesamewords_leveled_list_with_mnemonics.csv
truculent,truculent,adj,,sesamewords_leveled_list_with_mnemonics.csv
truism,truism,n,,sesamewords_leveled_list_with_mnemonics.csv
trustworthy,trustworthy,adj,,sesamewords_leveled_list_with_mnemonics.csv
tryst,tryst,n,,sesamewords_leveled_list_with_mnemonics.csv
tumult,tumult,n,,sesamewords_leveled_list_with_mnemonics.csv
tundra,tundra,n,,sesamewords_leveled_list_with_mnemonics.csv
turbulence,turbulence,n,,sesamewords_leveled_list_with_mnemonics.csv
turbulent,turbulent,adj,,sesamewords_leveled_list_with_mnemonics.csv
turgid,turgid,adj,,sesamewords_leveled_list_with_mnemonics.csv
turmoil,turmoil,n,,sesamewords_leveled_list_with_mnemonics.csv
turpitude,turpitude,n,,sesamewords_leveled_list_with_mnemonics.csv
twig,twig,v,,sesamewords_leveled_list_with_mnemonics.csv
tycoon,tycoon,n,,sesamewords_leveled_list_with_mnemonics.csv
typhoon,typhoon,n,,sesamewords_leveled_list_with_mnemonics.csv
typify,typify,v,,sesamewords_leveled_list_with_mnemonics.csv
tyranny,tyranny,n,,sesamewords_leveled_list_with_mnemonics.csv
tyrant,tyrant,n,,sesamewords_leveled_list_with_mnemonics.csv
tyro,tyro,n,,sesamewords_leveled_list_with_mnemonics.csv
ubiquitous,ubiquitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
umbrage,umbrage,,,sesamewords_leveled_list_with_mnemonics.csv
unacceptable,unacceptable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unalterable,unalterable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unanimity,unanimity,n,,sesamewords_leveled_list_with_mnemonics.csv
unanimous,unanimous,adj,,sesamewords_leveled_list_with_mnemonics.csv
unanticipated,unanticipated,,,sesamewords_leveled_list_with_mnemonics.csv
unappreciated,unappreciated,,,sesamewords_leveled_list_with_mnemonics.csv
unassuming,unassuming,adj,,sesamewords_leveled_list_with_mnemonics.csv
unavoidable,unavoidable,,,sesamewords_leveled_list_with_mnemonics.csv
uncanny,uncanny,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncertain,uncertain,adj,,sesamewords_leveled_list_with_mnemonics.csv
unchallenged,unchallenged,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncharacteristic,uncharacteristic,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncharted,uncharted,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncontrollable,uncontrollable,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncontrolled,uncontrolled,adj,,sesamewords_leveled_list_with_mnemonics.csv
unconventional,unconventional,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncouth,uncouth,adj,,sesamewords_leveled_list_with_mnemonics.csv
uncritical,uncritical,adj,,sesamewords_leveled_list_with_mnemonics.csv
undaunted,undaunted,adj,,sesamewords_leveled_list_with_mnemonics.csv
undercut,undercut,v,,sesamewords_leveled_list_with_mnemonics.csv
underestimate,underestimate,v,,sesamewords_leveled_list_with_mnemonics.csv
undermine,undermine,v,,sesamewords_leveled_list_with_mnemonics.csv
underrate,underrate,v,,sesamewords_leveled_list_with_mnemonics.csv
underscore,underscore,v,,sesamewords_leveled_list_with_mnemonics.csv
understandable,understandable,adj,,sesamewords_leveled_list_with_mnemonics.csv
underutilized,underutilized,,,sesamewords_leveled_list_with_mnemonics.csv
undiscovered,undiscovered,adj,,sesamewords_leveled_list_with_mnemonics.csv
undulate,undulate,v,,sesamewords_leveled_list_with_mnemonics.csv
uneasy,uneasy,adj,,sesamewords_leveled_list_with_mnemonics.csv
unexceptionable,unexceptionable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unfamiliar,unfamiliar,adj,,sesamewords_leveled_list_with_mnemonics.csv
unfeigned,unfeigned,,,sesamewords_leveled_list_with_mnemonics.csv
unfettered,unfettered,,,sesamewords_leveled_list_with_mnemonics.csv
unfriendly,unfriendly,adj,,sesamewords_leveled_list_with_mnemonics.csv
unfrock,unfrock,,,sesamewords_leveled_list_with_mnemonics.csv
ungovernable,ungovernable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unguided,unguided,,,sesamewords_leveled_list_with_mnemonics.csv
unidentified,unidentified,adj,,sesamewords_leveled_list_with_mnemonics.csv
unidimensional,unidimensional,,,sesamewords_leveled_list_with_mnemonics.csv
uniformity,uniformity,n,,sesamewords_leveled_list_with_mnemonics.csv
unimportant,unimportant,adj,,sesamewords_leveled_list_with_mnemonics.csv
unimpressed,unimpressed,adj,,sesamewords_leveled_list_with_mnemonics.csv
unimpressive,unimpressive,adj,,sesamewords_leveled_list_with_mnemonics.csv
uninformative,uninformative,,,sesamewords_leveled_list_with_mnemonics.csv
uninitiated,uninitiated,adj,,sesamewords_leveled_list_with_mnemonics.csv
unintelligible,unintelligible,adj,,sesamewords_leveled_list_with_mnemonics.csv
universality,universality,n,,sesamewords_leveled_list_with_mnemonics.csv
unjust,unjust,adj,,sesamewords_leveled_list_with_mnemonics.csv
unkempt,unkempt,adj,,sesamewords_leveled_list_with_mnemonics.csv
unnecessary,unnecessary,adj,,sesamewords_leveled_list_with_mnemonics.csv
unnoticed,unnoticed,adj,,sesamewords_leveled_list_with_mnemonics.csv
unobservable,unobservable,,,sesamewords_leveled_list_with_mnemonics.csv
unoriginal,unoriginal,,,sesamewords_leveled_list_with_mnemonics.csv
unorthodox,unorthodox,adj,,sesamewords_leveled_list_with_mnemonics.csv
unpalatable,unpalatable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unprecedented,unprecedented,adj,,sesamewords_leveled_list_with_mnemonics.csv
unpredictable,unpredictable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unpretentious,unpretentious,adj,,sesamewords_leveled_list_with_mnemonics.csv
unproductive,unproductive,adj,,sesamewords_leveled_list_with_mnemonics.csv
unpromising,unpromising,adj,,sesamewords_leveled_list_with_mnemonics.csv
unqualified,unqualified,adj,,sesamewords_leveled_list_with_mnemonics.csv
unravel,unravel,v,,sesamewords_leveled_list_with_mnemonics.csv
unrealistic,unrealistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
unregulated,unregulated,,,sesamewords_leveled_list_with_mnemonics.csv
unreliable,unreliable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unrequited,unrequited,adj,,sesamewords_leveled_list_with_mnemonics.csv
unruly,unruly,adj,,sesamewords_leveled_list_with_mnemonics.csv
unscathed,unscathed,adj,,sesamewords_leveled_list_with_mnemonics.csv
unseemly,unseemly,adj,,sesamewords_leveled_list_with_mnemonics.csv
unselfish,unselfish,adj,,sesamewords_leveled_list_with_mnemonics.csv
unsettle,unsettle,v,,sesamewords_leveled_list_with_mnemonics.csv
unsightly,unsightly,adj,,sesamewords_leveled_list_with_mnemonics.csv
unstable,unstable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unsubstantiated,unsubstantiated,adj,,sesamewords_leveled_list_with_mnemonics.csv
unsuccessful,unsuccessful,adj,,sesamewords_leveled_list_with_mnemonics.csv
unsuitable,unsuitable,adj,,sesamewords_leveled_list_with_mnemonics.csv
unswerving,unswerving,adj,,sesamewords_leveled_list_with_mnemonics.csv
untainted,untainted,adj,,sesamewords_leveled_list_with_mnemonics.csv
